File Name,Molecule,Precursor Adduct,Precursor,Precursor Mz,Total Area,Best Retention Time
Standard3_water_neg_15min_11.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,21,0.37
Standard3_water_neg_15min_12.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,21,1.49
Standard3_water_neg_15min_13.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,21,2.56
Standard3_water_neg_15min_14.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,435,14.79
Standard3_water_neg_15min_15.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,727,1.41
Standard3_water_neg_15min_16.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,330,0.01
Standard3_water_neg_15min_2.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,446551,6.41
Standard3_water_neg_15min_3.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,98503,6.44
Standard3_water_neg_15min_5.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,17345,6.42
Standard3_water_neg_15min_7.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,2702,6.44
Standard3_water_neg_15min_8.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,291,0.37
Standard3_water_neg_15min_9.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,15,0.74
Standard2_matrix_neg_15min_16.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,59169,0.44
Standard2_matrix_neg_15min_4.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,89973,6.28
Standard2_matrix_neg_15min_7.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,73948,0.43
Standard2_matrix_neg_15min_9.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,87192,0.43
Standard3_water_neg_15min_1.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,1095477,6.43
Standard3_water_neg_15min_4.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,52722,6.46
Standard3_water_neg_15min_6.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,6482,6.46
QC_neg_15min.wiff2,Thymidine,[M-H],241.0830[M-H],241.082996,42455,0.43
QC_pos_15min.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,4812,0.49
Standard3_matrix_pos_15min_1.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,77168,6.49
Standard3_matrix_pos_15min_10.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,909,0.59
Standard3_matrix_pos_15min_11.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,851,0.86
Standard3_matrix_pos_15min_12.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,452,0.88
Standard3_matrix_pos_15min_14.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,6462,0.5
Standard3_matrix_pos_15min_15.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,4603,0.49
Standard3_matrix_pos_15min_16.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,4867,0.5
Standard3_matrix_pos_15min_2.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,25371,0.9
Standard3_matrix_pos_15min_3.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,8991,0.9
Standard3_matrix_pos_15min_4.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,864,1.27
Standard3_matrix_pos_15min_5.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,1180,0.71
Standard3_matrix_pos_15min_6.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,1490,6.48
Standard3_matrix_pos_15min_7.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,284,4.54
Standard3_matrix_pos_15min_8.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,2082,0.5
Standard3_matrix_pos_15min_9.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,199,4.54
Standard3_water_pos_15min_1.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,72010,0.88
Standard3_water_pos_15min_10.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,14,2.06
Standard3_water_pos_15min_11.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,7,3.82
Standard3_water_pos_15min_12.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,8,5.46
Standard3_water_pos_15min_13.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,0,4.49
Standard3_water_pos_15min_14.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,8,1.41
Standard3_water_pos_15min_15.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,6,5.54
Standard3_water_pos_15min_16.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,4,2.1
Standard3_water_pos_15min_2.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,35009,0.93
Standard3_water_pos_15min_3.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,13293,0.92
Standard3_water_pos_15min_4.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,5368,0.93
Standard3_water_pos_15min_5.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,1844,0.95
Standard3_water_pos_15min_6.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,590,3.81
Standard3_water_pos_15min_7.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,246,3.81
Standard3_water_pos_15min_8.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,21,14.93
Standard3_water_pos_15min_9.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,85,4.47
Standard3_matrix_pos_15min_13.wiff2,Thymidine,[M+H],243.0975[M+H],243.097548,1815,0.71
Standard2_matrix_neg_15min_10.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,3970,3.05
Standard2_matrix_neg_15min_11.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,6775,3.05
Standard2_matrix_neg_15min_12.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,8437,3.03
Standard2_matrix_neg_15min_13.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,4149,3.05
Standard2_matrix_neg_15min_14.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,14776,3.05
Standard2_matrix_neg_15min_15.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,3933,3.05
Standard2_matrix_neg_15min_2.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,62260,3.06
Standard2_matrix_neg_15min_3.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,45482,3.05
Standard2_matrix_neg_15min_5.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,8564,3.05
Standard2_matrix_neg_15min_6.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,7462,3.05
Standard2_matrix_neg_15min_8.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,8111,3.07
Standard3_water_neg_15min_10.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,4,14.89
Standard3_water_neg_15min_11.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,6,4.31
Standard3_water_neg_15min_12.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,4,4.97
Standard3_water_neg_15min_13.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,5,0.16
Standard3_water_neg_15min_14.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,4,1.99
Standard3_water_neg_15min_15.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,2,5.3
Standard3_water_neg_15min_16.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,7,4.98
Standard3_water_neg_15min_2.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,44471,3.06
Standard3_water_neg_15min_3.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,12770,3.07
Standard3_water_neg_15min_5.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,2127,3.08
Standard3_water_neg_15min_7.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,244,3.07
Standard3_water_neg_15min_8.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,23,3.05
Standard3_water_neg_15min_9.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,6,3.06
Standard2_matrix_neg_15min_16.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,7091,3.04
Standard2_matrix_neg_15min_4.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,41015,3.05
Standard2_matrix_neg_15min_7.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,10973,3.05
Standard2_matrix_neg_15min_9.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,8046,3.02
Standard3_water_neg_15min_1.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,130557,3.07
Standard3_water_neg_15min_4.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,12632,3.05
Standard3_water_neg_15min_6.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,1589,3.08
QC_neg_15min.wiff2,Thymine,[M-H],125.0357[M-H],125.035651,4383,3.04
QC_pos_15min.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,5002,3.06
Standard3_matrix_pos_15min_1.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,1033304,6.51
Standard3_matrix_pos_15min_10.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,26080,6.46
Standard3_matrix_pos_15min_11.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,26343,6.44
Standard3_matrix_pos_15min_12.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,27700,6.43
Standard3_matrix_pos_15min_14.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,20674,6.46
Standard3_matrix_pos_15min_15.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,8013,3.07
Standard3_matrix_pos_15min_16.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,9325,3.06
Standard3_matrix_pos_15min_2.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,387075,6.49
Standard3_matrix_pos_15min_3.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,142697,6.45
Standard3_matrix_pos_15min_4.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,67798,6.44
Standard3_matrix_pos_15min_5.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,45937,6.48
Standard3_matrix_pos_15min_6.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,35245,6.47
Standard3_matrix_pos_15min_7.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,30107,6.47
Standard3_matrix_pos_15min_8.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,30855,6.47
Standard3_matrix_pos_15min_9.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,27723,6.46
Standard3_water_pos_15min_1.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,840646,6.37
Standard3_water_pos_15min_10.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,74,3.07
Standard3_water_pos_15min_11.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,44,1.51
Standard3_water_pos_15min_12.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,65,2.13
Standard3_water_pos_15min_13.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,39,2.53
Standard3_water_pos_15min_14.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,9,5.45
Standard3_water_pos_15min_15.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,21,1.59
Standard3_water_pos_15min_16.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,12,5.45
Standard3_water_pos_15min_2.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,343497,6.48
Standard3_water_pos_15min_3.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,94915,6.48
Standard3_water_pos_15min_4.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,38012,6.46
Standard3_water_pos_15min_5.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,13485,6.5
Standard3_water_pos_15min_6.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,5149,6.48
Standard3_water_pos_15min_7.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,1411,3.09
Standard3_water_pos_15min_8.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,1102,6.49
Standard3_water_pos_15min_9.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,218,3.07
Standard3_matrix_pos_15min_13.wiff2,Thymine,[M+H],127.0502[M+H],127.050203,25095,6.48
Standard2_matrix_neg_15min_10.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,1.6
Standard2_matrix_neg_15min_11.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,0,4.69
Standard2_matrix_neg_15min_12.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,1.43
Standard2_matrix_neg_15min_13.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,2,1.59
Standard2_matrix_neg_15min_14.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,10.54
Standard2_matrix_neg_15min_15.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,0,0.43
Standard2_matrix_neg_15min_2.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,0,10.27
Standard2_matrix_neg_15min_3.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,6.35
Standard2_matrix_neg_15min_5.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,2,0.15
Standard2_matrix_neg_15min_6.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,2.04
Standard2_matrix_neg_15min_8.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,11.41
Standard3_water_neg_15min_10.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,3.66
Standard3_water_neg_15min_11.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,0,2.63
Standard3_water_neg_15min_12.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,0,2.21
Standard3_water_neg_15min_13.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,8.81
Standard3_water_neg_15min_14.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,13.53
Standard3_water_neg_15min_15.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,0,4.34
Standard3_water_neg_15min_16.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,14.41
Standard3_water_neg_15min_2.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,0.84
Standard3_water_neg_15min_3.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,#N/A,#N/A
Standard3_water_neg_15min_5.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,0,6.81
Standard3_water_neg_15min_7.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,4,2.11
Standard3_water_neg_15min_8.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,0,10.18
Standard3_water_neg_15min_9.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,0,2.38
Standard2_matrix_neg_15min_16.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,#N/A,#N/A
Standard2_matrix_neg_15min_4.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,2,1.46
Standard2_matrix_neg_15min_7.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,0,14.96
Standard2_matrix_neg_15min_9.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,2,1.56
Standard3_water_neg_15min_1.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,1,3.76
Standard3_water_neg_15min_4.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,2,13.03
Standard3_water_neg_15min_6.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,2,13.32
QC_neg_15min.wiff2,Trimethylamine,[M-H],58.0662[M-H],58.066223,2,1.63
QC_pos_15min.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,3938,0.42
Standard3_matrix_pos_15min_1.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,37410,0.63
Standard3_matrix_pos_15min_10.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,5699,0.43
Standard3_matrix_pos_15min_11.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,6418,0.43
Standard3_matrix_pos_15min_12.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,5111,0.43
Standard3_matrix_pos_15min_14.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,5302,0.42
Standard3_matrix_pos_15min_15.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,3068,0.43
Standard3_matrix_pos_15min_16.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,1173,0.41
Standard3_matrix_pos_15min_2.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,16451,0.44
Standard3_matrix_pos_15min_3.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,13133,0.43
Standard3_matrix_pos_15min_4.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,10845,0.42
Standard3_matrix_pos_15min_5.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,6713,0.42
Standard3_matrix_pos_15min_6.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,8016,0.43
Standard3_matrix_pos_15min_7.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,9701,0.42
Standard3_matrix_pos_15min_8.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,7692,0.43
Standard3_matrix_pos_15min_9.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,5422,0.42
Standard3_water_pos_15min_1.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,37227,0.63
Standard3_water_pos_15min_10.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,59,1.21
Standard3_water_pos_15min_11.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,34,1.54
Standard3_water_pos_15min_12.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,36,14.49
Standard3_water_pos_15min_13.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,71,9.15
Standard3_water_pos_15min_14.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,24,4.31
Standard3_water_pos_15min_15.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,21,2.24
Standard3_water_pos_15min_16.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,15,0.41
Standard3_water_pos_15min_2.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,18071,0.42
Standard3_water_pos_15min_3.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,8761,0.39
Standard3_water_pos_15min_4.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,5136,0.38
Standard3_water_pos_15min_5.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,2373,0.38
Standard3_water_pos_15min_6.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,1100,0.38
Standard3_water_pos_15min_7.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,206,0.37
Standard3_water_pos_15min_8.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,168,0.39
Standard3_water_pos_15min_9.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,102,0.37
Standard3_matrix_pos_15min_13.wiff2,Trimethylamine,[M+H],60.0808[M+H],60.080775,7849,0.42
Standard2_matrix_neg_15min_10.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,4,0.61
Standard2_matrix_neg_15min_11.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,4,7.27
Standard2_matrix_neg_15min_12.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,0,0.67
Standard2_matrix_neg_15min_13.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,2,4.99
Standard2_matrix_neg_15min_14.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,0,6.16
Standard2_matrix_neg_15min_15.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,10.79
Standard2_matrix_neg_15min_2.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,5,0.73
Standard2_matrix_neg_15min_3.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,12.01
Standard2_matrix_neg_15min_5.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,2,5.05
Standard2_matrix_neg_15min_6.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,2.76
Standard2_matrix_neg_15min_8.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,2,0.66
Standard3_water_neg_15min_10.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,3.96
Standard3_water_neg_15min_11.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,3,5.13
Standard3_water_neg_15min_12.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,4,4.93
Standard3_water_neg_15min_13.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,5.17
Standard3_water_neg_15min_14.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,0,4.3
Standard3_water_neg_15min_15.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,6.41
Standard3_water_neg_15min_16.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,9.02
Standard3_water_neg_15min_2.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,2,11.84
Standard3_water_neg_15min_3.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,0.62
Standard3_water_neg_15min_5.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,2,0.59
Standard3_water_neg_15min_7.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,13.67
Standard3_water_neg_15min_8.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,4,4.34
Standard3_water_neg_15min_9.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,1.24
Standard2_matrix_neg_15min_16.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,2,10.42
Standard2_matrix_neg_15min_4.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,2,0.64
Standard2_matrix_neg_15min_7.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,6,5.58
Standard2_matrix_neg_15min_9.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,8.05
Standard3_water_neg_15min_1.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,2,11.05
Standard3_water_neg_15min_4.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,#N/A,#N/A
Standard3_water_neg_15min_6.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,8,4.91
QC_neg_15min.wiff2,Trimethylamine N-oxide,[M-H],74.0611[M-H],74.061138,1,1.75
QC_pos_15min.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,5,14.41
Standard3_matrix_pos_15min_1.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,173725,0.56
Standard3_matrix_pos_15min_10.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,98,13.66
Standard3_matrix_pos_15min_11.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,42,0.53
Standard3_matrix_pos_15min_12.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,40,11.34
Standard3_matrix_pos_15min_14.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,63,0.51
Standard3_matrix_pos_15min_15.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,8,1.51
Standard3_matrix_pos_15min_16.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,8,8.24
Standard3_matrix_pos_15min_2.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,82632,0.54
Standard3_matrix_pos_15min_3.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,40113,0.53
Standard3_matrix_pos_15min_4.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,17286,0.51
Standard3_matrix_pos_15min_5.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,8497,0.52
Standard3_matrix_pos_15min_6.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,4089,0.53
Standard3_matrix_pos_15min_7.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,1431,0.53
Standard3_matrix_pos_15min_8.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,668,0.52
Standard3_matrix_pos_15min_9.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,323,0.54
Standard3_water_pos_15min_1.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,192504,0.55
Standard3_water_pos_15min_10.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,66,1.18
Standard3_water_pos_15min_11.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,97,1.52
Standard3_water_pos_15min_12.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,102,14.53
Standard3_water_pos_15min_13.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,114,0.06
Standard3_water_pos_15min_14.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,13,2.7
Standard3_water_pos_15min_15.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,9,3.63
Standard3_water_pos_15min_16.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,7,2.15
Standard3_water_pos_15min_2.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,85935,0.53
Standard3_water_pos_15min_3.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,35869,0.51
Standard3_water_pos_15min_4.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,17858,0.51
Standard3_water_pos_15min_5.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,6197,0.51
Standard3_water_pos_15min_6.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,2837,0.51
Standard3_water_pos_15min_7.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,1283,0.5
Standard3_water_pos_15min_8.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,396,0.51
Standard3_water_pos_15min_9.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,178,0.5
Standard3_matrix_pos_15min_13.wiff2,Trimethylamine N-oxide,[M+H],76.0757[M+H],76.07569,26,4.09
Standard2_matrix_neg_15min_10.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,135381,7.23
Standard2_matrix_neg_15min_11.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,56740,7.33
Standard2_matrix_neg_15min_12.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,120783,7.22
Standard2_matrix_neg_15min_13.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,133255,7.23
Standard2_matrix_neg_15min_14.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,261837,7.26
Standard2_matrix_neg_15min_15.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,108632,7.24
Standard2_matrix_neg_15min_2.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,802673,6.91
Standard2_matrix_neg_15min_3.wiff2,Tryptophan,[M-H],203.0826[M-H],203.082602,477146,7.06
